school_name,state,level,ownership,student_count,teacher_count,latitude,longitude,ward_code,address
Mayos Modern College Nursery and Primary School,AD,Primary,Private,,,9.043823,12.061147,ADSMWA08,"Mayos Modern College Nursery and Primary School, AD State, Nigeria"
Islamic Nursery and Primary School,AD,Primary,Private,,,10.249766,13.0244352,ADSHNG01,"Islamic Nursery and Primary School, AD State, Nigeria"
IPS Pre Nursery School,AD,Primary,Private,,,10.4459855,13.215627,ADSHNG12,"IPS Pre Nursery School, AD State, Nigeria"
Unity College,AD,Secondary,Private,,,9.279756,12.463542,ADSYLN04,"Unity College, AD State, Nigeria"
Precious Academy Junior Secondary School,AD,Secondary,Private,,,9.288052,12.40842,ADSYLA08,"Precious Academy Junior Secondary School, AD State, Nigeria"
Darul Huruf Private Primary School,AD,Primary,Private,,,9.2837902,12.4629917,ADSYLN07,"Darul Huruf Private Primary School, AD State, Nigeria"
Creative Mind Primary School,AD,Primary,Private,,,9.299331,12.233424,ADSYLA09,"Creative Mind Primary School, AD State, Nigeria"
St Francis Nursery and Primary School,AD,Primary,Private,,,9.304497,12.479625,ADSGRE08,"St Francis Nursery and Primary School, AD State, Nigeria"
Life Covernant Academy,AD,Primary,Private,,,8.122616,12.048166,ADSTNG08,"Life Covernant Academy, AD State, Nigeria"
Darul Arqam Primary School,AD,Primary,Private,,,10.270096,13.266281,ADSMUB09,"Darul Arqam Primary School, AD State, Nigeria"
National Academy,AD,Primary,Private,,,10.263093,13.253724,ADSGYL06,"National Academy, AD State, Nigeria"
Shalom Academy,AD,Primary,Private,,,9.233718,12.035388,ADSMWA09,"Shalom Academy, AD State, Nigeria"
Model Quranic School,AD,Primary,Private,,,10.2771,13.2718,ADSMUB09,"Model Quranic School, AD State, Nigeria"
Solid Rock Day Cate Nursery and Primary School,AD,Primary,Private,,,9.449565,12.030465,ADSNUM09,"Solid Rock Day Cate Nursery and Primary School, AD State, Nigeria"
Ease Future Primary School,AD,Primary,Private,,,9.359402,12.55398,ADSGRE05,"Ease Future Primary School, AD State, Nigeria"
Hovi School,AD,Primary,Private,,,10.114487,13.218754,ADSMAH07,"Hovi School, AD State, Nigeria"
Saidu Mohammed Memorial Nursery and Primary School,AD,Primary,Private,,,9.460237,12.036268,ADSNUM09,"Saidu Mohammed Memorial Nursery and Primary School, AD State, Nigeria"
Hitech Foundation Academy,AD,Primary,Private,,,9.302355,12.484727,ADSGRE08,"Hitech Foundation Academy, AD State, Nigeria"
Primary School Wuro Kurori,AD,Primary,Private,,,9.538719,13.12703,ADSMAH03,"Primary School Wuro Kurori, AD State, Nigeria"
Kings Model Computer Academy,AD,Secondary,Private,,,9.9107999,11.9357105,ADSGUY07,"Kings Model Computer Academy, AD State, Nigeria"
Improved Educational Schools,AD,Secondary,Private,,,10.183799,12.734262,ADSGMB06,"Improved Educational Schools, AD State, Nigeria"
Eyn Nursery VI Bokka,AD,Primary,Private,,,10.557893,13.389153,ADSMCH14,"Eyn Nursery VI Bokka, AD State, Nigeria"
Adventist Nursery and Primary School,AD,Primary,Private,,,9.462504,12.031687,ADSNUM06,"Adventist Nursery and Primary School, AD State, Nigeria"
Divine Success Academy,AD,Primary,Private,,,10.002218,12.059138,ADSSHG02,"Divine Success Academy, AD State, Nigeria"
Bright Way Anglican Academy,AD,Primary,Private,,,8.131583,12.045586,ADSTNG10,"Bright Way Anglican Academy, AD State, Nigeria"
Bible School Purakayo,AD,Secondary,Private,,,9.92503,11.959754,ADSGUY10,"Bible School Purakayo, AD State, Nigeria"
Redeemers Basic School,AD,Primary,Private,,,10.274826,13.096844,ADSHNG01,"Redeemers Basic School, AD State, Nigeria"
Albaitui Mukarram Islamic Education Centre Hong Nursery and Primary School,AD,Primary,Private,,,10.230771,12.919943,ADSHNG11,"Albaitui Mukarram Islamic Education Centre Hong Nursery and Primary School, AD State, Nigeria"
Pwapiyadi Nursery Primary and Secondary School,AD,Mixed,Private,,,9.304603,12.489169,ADSGRE08,"Pwapiyadi Nursery Primary and Secondary School, AD State, Nigeria"
Lutheran Church of Christ Nigeria Junior Day Secondary School Mayo Nguli,AD,Secondary,Private,,,10.064936,13.184774,ADSMAH06,"Lutheran Church of Christ Nigeria Junior Day Secondary School Mayo Nguli, AD State, Nigeria"
FAAN Nursery and Primary School,AD,Primary,Private,,,9.273741,12.432284,ADSYLN06,"FAAN Nursery and Primary School, AD State, Nigeria"
International Private School Uba,AD,Primary,Private,,,10.445951,13.215898,ADSHNG12,"International Private School Uba, AD State, Nigeria"
Cri Primary School,AD,Primary,Private,,,10.470179,13.282767,ADSMUB02,"Cri Primary School, AD State, Nigeria"
Echo Nursery and Primary School,AD,Primary,Private,,,10.264829,13.251036,ADSGYL06,"Echo Nursery and Primary School, AD State, Nigeria"
Staff Mission Nursery and Primary School Moda,AD,Primary,Private,,,10.629167,13.40022,ADSMCH08,"Staff Mission Nursery and Primary School Moda, AD State, Nigeria"
Future Hope Nursery and Primary School Song Gario,AD,Primary,Private,,,9.822212,12.621156,ADSSNG07,"Future Hope Nursery and Primary School Song Gario, AD State, Nigeria"
Sabirul Rashad Academy Primary Yola,AD,Primary,Private,,,9.217143,12.481263,ADSYLA04,"Sabirul Rashad Academy Primary Yola, AD State, Nigeria"
Aisha Center For Arabic and Islamic Studies,AD,Primary,Private,,,10.271595,13.239941,ADSMUB11,"Aisha Center For Arabic and Islamic Studies, AD State, Nigeria"
Tasisul Islam Primary School,AD,Primary,Private,,,9.458211,12.038995,ADSDSA10,"Tasisul Islam Primary School, AD State, Nigeria"
Abubakar Isa Ahmadu Academy,AD,Primary,Private,,,10.274526,13.27943,ADSMUB05,"Abubakar Isa Ahmadu Academy, AD State, Nigeria"
Izharul Haq Islamiya Nursery and Primary School,AD,Primary,Private,,,10.237077,12.941067,ADSHNG10,"Izharul Haq Islamiya Nursery and Primary School, AD State, Nigeria"
Bright Star Academy,AD,Primary,Private,,,9.294497,12.231589,ADSYLA09,"Bright Star Academy, AD State, Nigeria"
Gods Will Academy,AD,Primary,Private,,,9.461183,12.03435,ADSNUM06,"Gods Will Academy, AD State, Nigeria"
Manda B Nursery School,AD,Primary,Private,,,10.0990501,12.9527397,ADSHNG02,"Manda B Nursery School, AD State, Nigeria"
Cocin Haske Nursery and Primary School,AD,Primary,Private,,,8.700328,12.623072,ADSJAD04,"Cocin Haske Nursery and Primary School, AD State, Nigeria"
Ambassador Dahiru Waziri Islamiya,AD,Primary,Private,,,9.2123218,12.4779667,ADSYLA05,"Ambassador Dahiru Waziri Islamiya, AD State, Nigeria"
Mundra Models School Nursery and Primary,AD,Primary,Private,,,10.27951,13.284467,ADSMUB05,"Mundra Models School Nursery and Primary, AD State, Nigeria"
Brain Power Nursery and Primary School,AD,Primary,Private,,,8.44944,12.047559,ADSGAN03,"Brain Power Nursery and Primary School, AD State, Nigeria"
Best Center Bongo Government Junior Secondary School,AD,Secondary,Private,,,9.810621,12.61318,ADSSNG07,"Best Center Bongo Government Junior Secondary School, AD State, Nigeria"
St Peter Nursery and Primary School Jangbumo,AD,Primary,Private,,,8.825153,12.5057216,ADSFUR05,"St Peter Nursery and Primary School Jangbumo, AD State, Nigeria"
IPS National School,AD,Primary,Private,,,10.807897,13.456835,ADSMDG03,"IPS National School, AD State, Nigeria"
Sure Foundation Nursery and Primary School Michika,AD,Primary,Private,,,10.637728,13.389222,ADSMCH07,"Sure Foundation Nursery and Primary School Michika, AD State, Nigeria"
Almashukur International Academy,AD,Secondary,Private,,,9.201951,12.469657,ADSYLA03,"Almashukur International Academy, AD State, Nigeria"
Beloved Nursery and Primary School Song Gari,AD,Primary,Private,,,9.817895,12.623464,ADSSNG07,"Beloved Nursery and Primary School Song Gari, AD State, Nigeria"
Christ The Foundation Group of Schools,AD,Primary,Private,,,10.231445,12.932237,ADSHNG06,"Christ The Foundation Group of Schools, AD State, Nigeria"
Nadi International Secondary School Yola,AD,Secondary,Private,,,9.241743,12.465601,ADSYLN04,"Nadi International Secondary School Yola, AD State, Nigeria"
Alhalim Academy Jada,AD,Secondary,Private,,,8.748047,12.163067,ADSJAD03,"Alhalim Academy Jada, AD State, Nigeria"
Model Nursery and Primary School,AD,Primary,Private,,,9.056947,12.05939,ADSMWA08,"Model Nursery and Primary School, AD State, Nigeria"
Excel International Academy,AD,Primary,Private,,,9.452574,12.030544,ADSNUM09,"Excel International Academy, AD State, Nigeria"
Fountain of Life Academy,AD,Secondary,Private,,,9.891811,12.017273,ADSSHG09,"Fountain of Life Academy, AD State, Nigeria"
Al Omega Primary School Warri,AD,Primary,Private,,,8.766309,12.662611,ADSJAD05,"Al Omega Primary School Warri, AD State, Nigeria"
Sardauna Memorial Secndary School,AD,Secondary,Private,,,10.275768,13.283138,ADSMUB05,"Sardauna Memorial Secndary School, AD State, Nigeria"
Merit International Academy,AD,Primary,Private,,,9.305456,12.471388,ADSGRE02,"Merit International Academy, AD State, Nigeria"
Kawu Nursery and Primary School,AD,Primary,Private,,,9.114156,12.88203,ADSFUR04,"Kawu Nursery and Primary School, AD State, Nigeria"
Bosco Comprehensive Secondary School,AD,Secondary,Private,,,9.283571,12.424001,ADSYLN05,"Bosco Comprehensive Secondary School, AD State, Nigeria"
Isa Ahmadu College,AD,Secondary,Private,,,10.271429,13.260485,ADSMUB11,"Isa Ahmadu College, AD State, Nigeria"
Austine International Science Academy,AD,Secondary,Private,,,9.2787758,12.4183387,ADSYLN05,"Austine International Science Academy, AD State, Nigeria"
Zatun Nidaquaini Islamic,AD,Primary,Private,,,9.200556,12.457645,ADSYLA03,"Zatun Nidaquaini Islamic, AD State, Nigeria"
Hallibarth English College,AD,Secondary,Private,,,10.280974,13.235064,ADSMUB11,"Hallibarth English College, AD State, Nigeria"
Triumph Academy,AD,Secondary,Private,,,9.9119117,11.9337306,ADSGUY07,"Triumph Academy, AD State, Nigeria"
Isali International Academy Yola,AD,Primary,Private,,,9.197074,12.475977,ADSYLA03,"Isali International Academy Yola, AD State, Nigeria"
St James Academy,AD,Secondary,Private,,,10.248594,13.022182,ADSHNG01,"St James Academy, AD State, Nigeria"
Namba Christian School,AD,Primary,Private,,,9.423227,12.137988,ADSDSA03,"Namba Christian School, AD State, Nigeria"
Tarbiyatul Aulad Nursery and Primary School,AD,Primary,Private,,,9.2828275,12.4388226,ADSYLN09,"Tarbiyatul Aulad Nursery and Primary School, AD State, Nigeria"
Imam Malik Nursery and Primary,AD,Primary,Private,,,9.283546,12.447117,ADSYLN09,"Imam Malik Nursery and Primary, AD State, Nigeria"
Future Hope Nursery and Primary School,AD,Primary,Private,,,9.282007,12.439032,ADSYLN09,"Future Hope Nursery and Primary School, AD State, Nigeria"
Divine Academy Secondary School,AD,Secondary,Private,,,9.301289,12.480785,ADSGRE08,"Divine Academy Secondary School, AD State, Nigeria"
Bille Private Nursery School,AD,Primary,Private,,,9.262889,11.905759,ADSDSA01,"Bille Private Nursery School, AD State, Nigeria"
Nadi International Primary School Yola,AD,Primary,Private,,,9.241696,12.465428,ADSYLN04,"Nadi International Primary School Yola, AD State, Nigeria"
Learning Field Primary School,AD,Primary,Private,,,9.246344,12.441448,ADSYLN06,"Learning Field Primary School, AD State, Nigeria"
Unique International Academy,AD,Primary,Private,,,9.280864,12.430061,ADSYLN09,"Unique International Academy, AD State, Nigeria"
Nurul Qudah Islamiya Primary School,AD,Primary,Private,,,9.578819,12.908195,ADSFUR02,"Nurul Qudah Islamiya Primary School, AD State, Nigeria"
Markdoma Nursery and Primary School,AD,Primary,Private,,,9.360917,12.554523,ADSGRE05,"Markdoma Nursery and Primary School, AD State, Nigeria"
Imam Malik Nursery and Primary School,AD,Primary,Private,,,9.334017,12.507676,ADSGRE04,"Imam Malik Nursery and Primary School, AD State, Nigeria"
Redeemers Basic Nursery and Primary School CBN Quarter,AD,Primary,Private,,,9.2678761,12.4451843,ADSYLN08,"Redeemers Basic Nursery and Primary School CBN Quarter, AD State, Nigeria"
Ecwa Ndur Bula Nursery and Primary School Gashala,AD,Primary,Private,,,10.3537229,13.0988725,ADSHNG08,"Ecwa Ndur Bula Nursery and Primary School Gashala, AD State, Nigeria"
1st Baptist Nursery and Primary School,AD,Primary,Private,,,9.278931,12.448893,ADSYLN09,"1st Baptist Nursery and Primary School, AD State, Nigeria"
Solution Academy,AD,Primary,Private,,,10.140726,12.985666,ADSHNG02,"Solution Academy, AD State, Nigeria"
Moones Junior Secondary School,AD,Secondary,Private,,,9.210469,12.446567,ADSYLA03,"Moones Junior Secondary School, AD State, Nigeria"
Mayor Model Junior Secondary School,AD,Secondary,Private,,,10.264022,13.289406,ADSGYL04,"Mayor Model Junior Secondary School, AD State, Nigeria"
Nana Aisha Primary School,AD,Primary,Private,,,9.819732,12.624596,ADSSNG07,"Nana Aisha Primary School, AD State, Nigeria"
Fomwan Primary School,AD,Primary,Private,,,10.268822,13.282913,ADSMUB05,"Fomwan Primary School, AD State, Nigeria"
Nurrul Islam Yelwa Islamiya School,AD,Primary,Private,,,9.280265,12.456586,ADSYLN11,"Nurrul Islam Yelwa Islamiya School, AD State, Nigeria"
Darul Arqam Academy,AD,Secondary,Private,,,9.200446,12.471064,ADSYLA03,"Darul Arqam Academy, AD State, Nigeria"
Bright Future,AD,Primary,Private,,,10.236323,12.935861,ADSHNG10,"Bright Future, AD State, Nigeria"
Mj Academy,AD,Primary,Private,,,8.443192,12.054732,ADSGAN03,"Mj Academy, AD State, Nigeria"
Eyn Academy Yola Town,AD,Primary,Private,,,9.20098,12.481105,ADSYLA07,"Eyn Academy Yola Town, AD State, Nigeria"
Malja Ussunah Primary School,AD,Primary,Private,,,9.057488,12.05919,ADSMWA08,"Malja Ussunah Primary School, AD State, Nigeria"
Future Star Academy,AD,Primary,Private,,,10.233993,12.937152,ADSHNG10,"Future Star Academy, AD State, Nigeria"
Prowest Nursery and Primary School,AD,Primary,Private,,,10.424423,13.301586,ADSMUB06,"Prowest Nursery and Primary School, AD State, Nigeria"
Mattiyas Adonai Nursery and Primary School,AD,Primary,Private,,,9.2101428,12.4526358,ADSYLA03,"Mattiyas Adonai Nursery and Primary School, AD State, Nigeria"
Victory Academy Nursery and Primary School,AD,Primary,Private,,,8.437937,12.035771,ADSGAN07,"Victory Academy Nursery and Primary School, AD State, Nigeria"
Standard Secondary School,AD,Secondary,Private,,,9.294596,12.233734,ADSYLA09,"Standard Secondary School, AD State, Nigeria"
Modibbo Adama Nursery and Primary School,AD,Primary,Private,,,9.280931,12.451476,ADSYLN11,"Modibbo Adama Nursery and Primary School, AD State, Nigeria"
Kay Primary School,AD,Primary,Private,,,9.249437,12.442567,ADSYLN06,"Kay Primary School, AD State, Nigeria"
Ladi Atiku Girls Junior Secondary School,AD,Secondary,Private,,,9.268193,12.458981,ADSYLN01,"Ladi Atiku Girls Junior Secondary School, AD State, Nigeria"
Our Lady of Good Counsel,AD,Primary,Private,,,10.15995,12.734503,ADSGMB07,"Our Lady of Good Counsel, AD State, Nigeria"
Sharp Brain Nursery and Primary School,AD,Primary,Private,,,9.2925191,12.2503686,ADSYLA09,"Sharp Brain Nursery and Primary School, AD State, Nigeria"
Jawharatu Islam Modibbo Zailani,AD,Primary,Private,,,9.206073,12.489963,ADSYLA10,"Jawharatu Islam Modibbo Zailani, AD State, Nigeria"
Play and Learn Primary School Karewa,AD,Primary,Private,,,9.23735,12.446767,ADSYLN06,"Play and Learn Primary School Karewa, AD State, Nigeria"
Margret Bronnum Primary School Seminary,AD,Primary,Private,,,9.187162,12.523027,ADSYLA06,"Margret Bronnum Primary School Seminary, AD State, Nigeria"
Lutheran Church of Christ Nigerian Nursery and Primary School,AD,Primary,Private,,,9.050327,12.056267,ADSMWA08,"Lutheran Church of Christ Nigerian Nursery and Primary School, AD State, Nigeria"
Zumunchi Academy,AD,Primary,Private,,,9.806858,12.335455,ADSSNG01,"Zumunchi Academy, AD State, Nigeria"
El Kanemi College of Islamic Theology,AD,Secondary,Private,,,9.209266,12.465215,ADSYLA03,"El Kanemi College of Islamic Theology, AD State, Nigeria"
Foundation Nursery and Primary School,AD,Primary,Private,,,9.264558,12.443171,ADSYLN06,"Foundation Nursery and Primary School, AD State, Nigeria"
Mal Jaussunna Islamiya Primary School,AD,Primary,Private,,,9.2827,12.4462,ADSYLN09,"Mal Jaussunna Islamiya Primary School, AD State, Nigeria"
Executive Child Academy,AD,Primary,Private,,,8.753574,12.15619,ADSJAD02,"Executive Child Academy, AD State, Nigeria"
Lutheran Church of Christ Nigeria I Lainde and Badirisa,AD,Primary,Private,,,9.308076,12.466691,ADSGRE02,"Lutheran Church of Christ Nigeria I Lainde and Badirisa, AD State, Nigeria"
Ansaruddeen Nursery and Primary School,AD,Primary,Private,,,9.27367,12.448395,ADSYLN08,"Ansaruddeen Nursery and Primary School, AD State, Nigeria"
Best Faith Nursrey and Primary and Junior Secondary School,AD,Mixed,Private,,,10.630964,13.390178,ADSMCH07,"Best Faith Nursrey and Primary and Junior Secondary School, AD State, Nigeria"
Sharp Brain Academy,AD,Primary,Private,,,10.16633,12.734304,ADSGMB06,"Sharp Brain Academy, AD State, Nigeria"
Solid Fumdaton Primary School,AD,Primary,Private,,,9.450529,12.020449,ADSNUM09,"Solid Fumdaton Primary School, AD State, Nigeria"
Life Spring Academy,AD,Primary,Private,,,9.251671,12.440473,ADSYLN06,"Life Spring Academy, AD State, Nigeria"
Brillant Nursery and Primary School,AD,Primary,Private,,,9.174521,12.194918,ADSMWA09,"Brillant Nursery and Primary School, AD State, Nigeria"
Kay Academy Junior Secondary School,AD,Secondary,Private,,,9.248671,12.442766,ADSYLN06,"Kay Academy Junior Secondary School, AD State, Nigeria"
Ascoa Staff School Secondary,AD,Secondary,Private,,,8.437043,12.069995,ADSGAN04,"Ascoa Staff School Secondary, AD State, Nigeria"
Lutheran Church of Christ Nigeria Academy,AD,Primary,Private,,,9.200612,12.484565,ADSYLA10,"Lutheran Church of Christ Nigeria Academy, AD State, Nigeria"
Destiny Nursery Primary and Secondary School Song Gari,AD,Mixed,Private,,,9.818317,12.624342,ADSSNG07,"Destiny Nursery Primary and Secondary School Song Gari, AD State, Nigeria"
American University of Nigeria,AD,Tertiary,Private,,,9.200138,12.500754,ADSYLA01,"American University of Nigeria, AD State, Nigeria"
Remi Educational Foundation,AD,Primary,Private,,,9.1885185,12.4847512,ADSYLA03,"Remi Educational Foundation, AD State, Nigeria"
Adamu Sanda Nursery and Primary School,AD,Primary,Private,,,8.435384,12.058847,ADSGAN04,"Adamu Sanda Nursery and Primary School, AD State, Nigeria"
Foundation Nursery School,AD,Primary,Private,,,10.123509,13.158078,ADSMAH02,"Foundation Nursery School, AD State, Nigeria"
College of Education Staff School Nursery and Primary School,AD,Primary,Private,,,10.230089,12.920594,ADSHNG11,"College of Education Staff School Nursery and Primary School, AD State, Nigeria"
Fundation Academic,AD,Primary,Private,,,9.428056,11.984496,ADSNUM09,"Fundation Academic, AD State, Nigeria"
Lutheran Nursery and Primary School,AD,Primary,Private,,,9.3593,12.551179,ADSGRE05,"Lutheran Nursery and Primary School, AD State, Nigeria"
